mw,sharded,ratio,rep,latency,weight
2,false,1:6,2,91,18
2,false,1:6,2,92,8
2,false,1:6,2,93,11
2,false,1:6,2,94,13
2,false,1:6,2,95,10
2,false,1:6,2,96,8
2,false,1:6,2,97,7
2,false,1:6,2,98,3
2,false,1:6,2,99,1
2,false,1:6,2,100,6
1,false,1:6,3,1,0
1,false,1:6,3,2,0
1,false,1:6,3,3,530
1,false,1:6,3,4,8940
1,false,1:6,3,5,17627
1,false,1:6,3,6,16045
1,false,1:6,3,7,10881
1,false,1:6,3,8,6993
1,false,1:6,3,9,4178
1,false,1:6,3,10,2626
1,false,1:6,3,11,1716
1,false,1:6,3,12,1236
1,false,1:6,3,13,963
1,false,1:6,3,14,768
1,false,1:6,3,15,606
1,false,1:6,3,16,486
1,false,1:6,3,17,388
1,false,1:6,3,18,361
1,false,1:6,3,19,289
1,false,1:6,3,20,238
1,false,1:6,3,21,277
1,false,1:6,3,22,244
1,false,1:6,3,23,247
1,false,1:6,3,24,229
1,false,1:6,3,25,197
1,false,1:6,3,26,199
1,false,1:6,3,27,189
1,false,1:6,3,28,191
1,false,1:6,3,29,174
1,false,1:6,3,30,186
1,false,1:6,3,31,183
1,false,1:6,3,32,179
1,false,1:6,3,33,153
1,false,1:6,3,34,157
1,false,1:6,3,35,128
1,false,1:6,3,36,159
1,false,1:6,3,37,172
1,false,1:6,3,38,181
1,false,1:6,3,39,189
1,false,1:6,3,40,177
1,false,1:6,3,41,168
1,false,1:6,3,42,210
1,false,1:6,3,43,192
1,false,1:6,3,44,194
1,false,1:6,3,45,170
1,false,1:6,3,46,202
1,false,1:6,3,47,206
1,false,1:6,3,48,176
1,false,1:6,3,49,163
1,false,1:6,3,50,185
1,false,1:6,3,51,169
1,false,1:6,3,52,184
1,false,1:6,3,53,183
1,false,1:6,3,54,190
1,false,1:6,3,55,152
1,false,1:6,3,56,149
1,false,1:6,3,57,161
1,false,1:6,3,58,155
1,false,1:6,3,59,141
1,false,1:6,3,60,171
1,false,1:6,3,61,150
1,false,1:6,3,62,178
1,false,1:6,3,63,155
1,false,1:6,3,64,149
1,false,1:6,3,65,151
1,false,1:6,3,66,137
1,false,1:6,3,67,147
1,false,1:6,3,68,142
1,false,1:6,3,69,160
1,false,1:6,3,70,142
1,false,1:6,3,71,124
1,false,1:6,3,72,148
1,false,1:6,3,73,129
1,false,1:6,3,74,96
1,false,1:6,3,75,108
1,false,1:6,3,76,96
1,false,1:6,3,77,71
1,false,1:6,3,78,87
1,false,1:6,3,79,63
1,false,1:6,3,80,45
1,false,1:6,3,81,55
1,false,1:6,3,82,53
1,false,1:6,3,83,40
1,false,1:6,3,84,46
1,false,1:6,3,85,23
1,false,1:6,3,86,36
1,false,1:6,3,87,20
1,false,1:6,3,88,24
1,false,1:6,3,89,14
1,false,1:6,3,90,24
1,false,1:6,3,91,7
1,false,1:6,3,92,17
1,false,1:6,3,93,7
1,false,1:6,3,94,7
1,false,1:6,3,95,9
1,false,1:6,3,96,5
1,false,1:6,3,97,7
1,false,1:6,3,98,7
1,false,1:6,3,99,4
1,false,1:6,3,100,6
2,false,1:6,3,1,0
2,false,1:6,3,2,0
2,false,1:6,3,3,365
2,false,1:6,3,4,7076
2,false,1:6,3,5,15143
2,false,1:6,3,6,17248
2,false,1:6,3,7,13337
2,false,1:6,3,8,8670
2,false,1:6,3,9,5143
2,false,1:6,3,10,2929
2,false,1:6,3,11,1684
2,false,1:6,3,12,1073
2,false,1:6,3,13,734
2,false,1:6,3,14,538
2,false,1:6,3,15,425
2,false,1:6,3,16,377
2,false,1:6,3,17,258
2,false,1:6,3,18,240
2,false,1:6,3,19,208
2,false,1:6,3,20,208
2,false,1:6,3,21,183
2,false,1:6,3,22,167
2,false,1:6,3,23,163
2,false,1:6,3,24,161
2,false,1:6,3,25,154
2,false,1:6,3,26,139
2,false,1:6,3,27,136
2,false,1:6,3,28,118
2,false,1:6,3,29,126
2,false,1:6,3,30,132
2,false,1:6,3,31,133
2,false,1:6,3,32,157
2,false,1:6,3,33,140
2,false,1:6,3,34,121
2,false,1:6,3,35,128
2,false,1:6,3,36,136
2,false,1:6,3,37,143
2,false,1:6,3,38,166
2,false,1:6,3,39,174
2,false,1:6,3,40,152
2,false,1:6,3,41,185
2,false,1:6,3,42,150
2,false,1:6,3,43,153
2,false,1:6,3,44,164
2,false,1:6,3,45,175
2,false,1:6,3,46,159
2,false,1:6,3,47,187
2,false,1:6,3,48,188
2,false,1:6,3,49,157
2,false,1:6,3,50,162
2,false,1:6,3,51,190
2,false,1:6,3,52,143
2,false,1:6,3,53,153
2,false,1:6,3,54,159
2,false,1:6,3,55,158
2,false,1:6,3,56,156
2,false,1:6,3,57,173
2,false,1:6,3,58,150
2,false,1:6,3,59,149
2,false,1:6,3,60,144
2,false,1:6,3,61,149
2,false,1:6,3,62,157
2,false,1:6,3,63,154
2,false,1:6,3,64,138
2,false,1:6,3,65,136
2,false,1:6,3,66,148
2,false,1:6,3,67,163
2,false,1:6,3,68,159
2,false,1:6,3,69,128
2,false,1:6,3,70,139
2,false,1:6,3,71,144
2,false,1:6,3,72,138
2,false,1:6,3,73,143
2,false,1:6,3,74,111
2,false,1:6,3,75,112
2,false,1:6,3,76,103
2,false,1:6,3,77,86
2,false,1:6,3,78,79
2,false,1:6,3,79,64
2,false,1:6,3,80,55
2,false,1:6,3,81,57
2,false,1:6,3,82,55
2,false,1:6,3,83,43
2,false,1:6,3,84,57
2,false,1:6,3,85,31
2,false,1:6,3,86,38
2,false,1:6,3,87,38
2,false,1:6,3,88,26
2,false,1:6,3,89,38
2,false,1:6,3,90,26
2,false,1:6,3,91,9
2,false,1:6,3,92,12
2,false,1:6,3,93,12
2,false,1:6,3,94,8
2,false,1:6,3,95,8
2,false,1:6,3,96,13
2,false,1:6,3,97,8
2,false,1:6,3,98,6
2,false,1:6,3,99,6
2,false,1:6,3,100,4
