PING 10.0.0.7 (10.0.0.7) 56(84) bytes of data.
64 bytes from 10.0.0.7: icmp_seq=70 ttl=64 time=0.821 ms
64 bytes from 10.0.0.7: icmp_seq=71 ttl=64 time=1.62 ms
64 bytes from 10.0.0.7: icmp_seq=72 ttl=64 time=1.38 ms
64 bytes from 10.0.0.7: icmp_seq=73 ttl=64 time=0.942 ms
64 bytes from 10.0.0.7: icmp_seq=74 ttl=64 time=2.76 ms
64 bytes from 10.0.0.7: icmp_seq=75 ttl=64 time=1.91 ms
64 bytes from 10.0.0.7: icmp_seq=76 ttl=64 time=1.62 ms
64 bytes from 10.0.0.7: icmp_seq=77 ttl=64 time=0.919 ms
64 bytes from 10.0.0.7: icmp_seq=78 ttl=64 time=1.12 ms
64 bytes from 10.0.0.7: icmp_seq=79 ttl=64 time=1.11 ms
64 bytes from 10.0.0.7: icmp_seq=80 ttl=64 time=0.822 ms
64 bytes from 10.0.0.7: icmp_seq=81 ttl=64 time=0.913 ms
64 bytes from 10.0.0.7: icmp_seq=82 ttl=64 time=1.32 ms
64 bytes from 10.0.0.7: icmp_seq=83 ttl=64 time=0.894 ms
64 bytes from 10.0.0.7: icmp_seq=84 ttl=64 time=1.54 ms
64 bytes from 10.0.0.7: icmp_seq=85 ttl=64 time=1.81 ms
64 bytes from 10.0.0.7: icmp_seq=86 ttl=64 time=0.843 ms
64 bytes from 10.0.0.7: icmp_seq=87 ttl=64 time=1.85 ms
64 bytes from 10.0.0.7: icmp_seq=88 ttl=64 time=0.983 ms
64 bytes from 10.0.0.7: icmp_seq=89 ttl=64 time=1.73 ms
64 bytes from 10.0.0.7: icmp_seq=90 ttl=64 time=0.914 ms
64 bytes from 10.0.0.7: icmp_seq=91 ttl=64 time=1.40 ms
64 bytes from 10.0.0.7: icmp_seq=92 ttl=64 time=1.42 ms
64 bytes from 10.0.0.7: icmp_seq=93 ttl=64 time=1.27 ms
64 bytes from 10.0.0.7: icmp_seq=94 ttl=64 time=0.980 ms
64 bytes from 10.0.0.7: icmp_seq=95 ttl=64 time=1.04 ms
64 bytes from 10.0.0.7: icmp_seq=96 ttl=64 time=1.44 ms
64 bytes from 10.0.0.7: icmp_seq=97 ttl=64 time=1.56 ms
64 bytes from 10.0.0.7: icmp_seq=98 ttl=64 time=1.33 ms
64 bytes from 10.0.0.7: icmp_seq=99 ttl=64 time=1.66 ms
64 bytes from 10.0.0.7: icmp_seq=100 ttl=64 time=1.03 ms

--- 10.0.0.7 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19905ms
rtt min/avg/max/mdev = 0.757/1.408/5.739/0.655 ms
