mw,sharded,ratio,rep,latency,weight
2,false,1:6,2,83,19
2,false,1:6,2,84,17
2,false,1:6,2,85,15
2,false,1:6,2,86,12
2,false,1:6,2,87,16
2,false,1:6,2,88,27
2,false,1:6,2,89,10
2,false,1:6,2,90,11
2,false,1:6,2,91,14
2,false,1:6,2,92,12
2,false,1:6,2,93,10
2,false,1:6,2,94,10
2,false,1:6,2,95,11
2,false,1:6,2,96,13
2,false,1:6,2,97,6
2,false,1:6,2,98,5
2,false,1:6,2,99,5
2,false,1:6,2,100,5
1,false,1:6,3,1,0
1,false,1:6,3,2,0
1,false,1:6,3,3,31
1,false,1:6,3,4,4086
1,false,1:6,3,5,17841
1,false,1:6,3,6,21093
1,false,1:6,3,7,24245
1,false,1:6,3,8,26289
1,false,1:6,3,9,21384
1,false,1:6,3,10,14587
1,false,1:6,3,11,9920
1,false,1:6,3,12,6919
1,false,1:6,3,13,5096
1,false,1:6,3,14,3901
1,false,1:6,3,15,3050
1,false,1:6,3,16,2282
1,false,1:6,3,17,1793
1,false,1:6,3,18,1362
1,false,1:6,3,19,1111
1,false,1:6,3,20,880
1,false,1:6,3,21,700
1,false,1:6,3,22,652
1,false,1:6,3,23,504
1,false,1:6,3,24,416
1,false,1:6,3,25,397
1,false,1:6,3,26,343
1,false,1:6,3,27,310
1,false,1:6,3,28,275
1,false,1:6,3,29,260
1,false,1:6,3,30,226
1,false,1:6,3,31,241
1,false,1:6,3,32,207
1,false,1:6,3,33,202
1,false,1:6,3,34,203
1,false,1:6,3,35,211
1,false,1:6,3,36,184
1,false,1:6,3,37,163
1,false,1:6,3,38,165
1,false,1:6,3,39,159
1,false,1:6,3,40,167
1,false,1:6,3,41,152
1,false,1:6,3,42,135
1,false,1:6,3,43,130
1,false,1:6,3,44,141
1,false,1:6,3,45,107
1,false,1:6,3,46,114
1,false,1:6,3,47,81
1,false,1:6,3,48,77
1,false,1:6,3,49,72
1,false,1:6,3,50,68
1,false,1:6,3,51,61
1,false,1:6,3,52,48
1,false,1:6,3,53,70
1,false,1:6,3,54,55
1,false,1:6,3,55,51
1,false,1:6,3,56,51
1,false,1:6,3,57,61
1,false,1:6,3,58,43
1,false,1:6,3,59,52
1,false,1:6,3,60,53
1,false,1:6,3,61,41
1,false,1:6,3,62,47
1,false,1:6,3,63,41
1,false,1:6,3,64,44
1,false,1:6,3,65,55
1,false,1:6,3,66,33
1,false,1:6,3,67,42
1,false,1:6,3,68,40
1,false,1:6,3,69,34
1,false,1:6,3,70,46
1,false,1:6,3,71,40
1,false,1:6,3,72,41
1,false,1:6,3,73,30
1,false,1:6,3,74,31
1,false,1:6,3,75,35
1,false,1:6,3,76,29
1,false,1:6,3,77,34
1,false,1:6,3,78,25
1,false,1:6,3,79,32
1,false,1:6,3,80,24
1,false,1:6,3,81,26
1,false,1:6,3,82,20
1,false,1:6,3,83,20
1,false,1:6,3,84,16
1,false,1:6,3,85,10
1,false,1:6,3,86,14
1,false,1:6,3,87,19
1,false,1:6,3,88,8
1,false,1:6,3,89,8
1,false,1:6,3,90,9
1,false,1:6,3,91,11
1,false,1:6,3,92,13
1,false,1:6,3,93,3
1,false,1:6,3,94,10
1,false,1:6,3,95,7
1,false,1:6,3,96,8
1,false,1:6,3,97,3
1,false,1:6,3,98,3
1,false,1:6,3,99,1
1,false,1:6,3,100,1
2,false,1:6,3,1,0
2,false,1:6,3,2,0
2,false,1:6,3,3,5
2,false,1:6,3,4,1966
2,false,1:6,3,5,15203
2,false,1:6,3,6,24842
2,false,1:6,3,7,22762
2,false,1:6,3,8,17336
2,false,1:6,3,9,12276
2,false,1:6,3,10,8680
2,false,1:6,3,11,6668
2,false,1:6,3,12,5137
2,false,1:6,3,13,3994
2,false,1:6,3,14,3216
2,false,1:6,3,15,2600
2,false,1:6,3,16,2226
2,false,1:6,3,17,1707
2,false,1:6,3,18,1416
2,false,1:6,3,19,1177
2,false,1:6,3,20,989
2,false,1:6,3,21,894
2,false,1:6,3,22,738
2,false,1:6,3,23,765
2,false,1:6,3,24,687
2,false,1:6,3,25,566
2,false,1:6,3,26,555
2,false,1:6,3,27,542
2,false,1:6,3,28,463
2,false,1:6,3,29,436
2,false,1:6,3,30,500
2,false,1:6,3,31,467
2,false,1:6,3,32,458
2,false,1:6,3,33,423
2,false,1:6,3,34,429
2,false,1:6,3,35,478
2,false,1:6,3,36,453
2,false,1:6,3,37,435
2,false,1:6,3,38,439
2,false,1:6,3,39,465
2,false,1:6,3,40,519
2,false,1:6,3,41,545
2,false,1:6,3,42,489
2,false,1:6,3,43,521
2,false,1:6,3,44,492
2,false,1:6,3,45,390
2,false,1:6,3,46,359
2,false,1:6,3,47,296
2,false,1:6,3,48,255
2,false,1:6,3,49,200
2,false,1:6,3,50,197
2,false,1:6,3,51,185
2,false,1:6,3,52,152
2,false,1:6,3,53,140
2,false,1:6,3,54,110
2,false,1:6,3,55,93
2,false,1:6,3,56,96
2,false,1:6,3,57,94
2,false,1:6,3,58,90
2,false,1:6,3,59,87
2,false,1:6,3,60,79
2,false,1:6,3,61,77
2,false,1:6,3,62,74
2,false,1:6,3,63,66
2,false,1:6,3,64,63
2,false,1:6,3,65,69
2,false,1:6,3,66,54
2,false,1:6,3,67,57
2,false,1:6,3,68,55
2,false,1:6,3,69,76
2,false,1:6,3,70,60
2,false,1:6,3,71,55
2,false,1:6,3,72,57
2,false,1:6,3,73,55
2,false,1:6,3,74,41
2,false,1:6,3,75,33
2,false,1:6,3,76,48
2,false,1:6,3,77,45
2,false,1:6,3,78,42
2,false,1:6,3,79,39
2,false,1:6,3,80,19
2,false,1:6,3,81,25
2,false,1:6,3,82,29
2,false,1:6,3,83,35
2,false,1:6,3,84,21
2,false,1:6,3,85,27
2,false,1:6,3,86,13
2,false,1:6,3,87,20
2,false,1:6,3,88,18
2,false,1:6,3,89,20
2,false,1:6,3,90,17
2,false,1:6,3,91,7
2,false,1:6,3,92,8
2,false,1:6,3,93,14
2,false,1:6,3,94,9
2,false,1:6,3,95,13
2,false,1:6,3,96,4
2,false,1:6,3,97,3
2,false,1:6,3,98,6
2,false,1:6,3,99,7
2,false,1:6,3,100,2
