mw,sharded,ratio,rep,latency,weight
1,true,1:6,3,195,1
1,true,1:6,3,196,0
1,true,1:6,3,197,0
1,true,1:6,3,198,0
1,true,1:6,3,199,1
1,true,1:6,3,200,0
2,true,1:6,3,1,0
2,true,1:6,3,2,0
2,true,1:6,3,3,0
2,true,1:6,3,4,0
2,true,1:6,3,5,37
2,true,1:6,3,6,321
2,true,1:6,3,7,1185
2,true,1:6,3,8,2320
2,true,1:6,3,9,3431
2,true,1:6,3,10,4044
2,true,1:6,3,11,3893
2,true,1:6,3,12,3309
2,true,1:6,3,13,2497
2,true,1:6,3,14,1766
2,true,1:6,3,15,1227
2,true,1:6,3,16,824
2,true,1:6,3,17,579
2,true,1:6,3,18,483
2,true,1:6,3,19,374
2,true,1:6,3,20,319
2,true,1:6,3,21,251
2,true,1:6,3,22,208
2,true,1:6,3,23,181
2,true,1:6,3,24,146
2,true,1:6,3,25,126
2,true,1:6,3,26,149
2,true,1:6,3,27,123
2,true,1:6,3,28,111
2,true,1:6,3,29,115
2,true,1:6,3,30,96
2,true,1:6,3,31,124
2,true,1:6,3,32,118
2,true,1:6,3,33,126
2,true,1:6,3,34,112
2,true,1:6,3,35,114
2,true,1:6,3,36,86
2,true,1:6,3,37,94
2,true,1:6,3,38,113
2,true,1:6,3,39,112
2,true,1:6,3,40,122
2,true,1:6,3,41,113
2,true,1:6,3,42,108
2,true,1:6,3,43,114
2,true,1:6,3,44,119
2,true,1:6,3,45,95
2,true,1:6,3,46,145
2,true,1:6,3,47,128
2,true,1:6,3,48,120
2,true,1:6,3,49,137
2,true,1:6,3,50,142
2,true,1:6,3,51,140
2,true,1:6,3,52,159
2,true,1:6,3,53,164
2,true,1:6,3,54,143
2,true,1:6,3,55,150
2,true,1:6,3,56,135
2,true,1:6,3,57,141
2,true,1:6,3,58,145
2,true,1:6,3,59,115
2,true,1:6,3,60,133
2,true,1:6,3,61,151
2,true,1:6,3,62,141
2,true,1:6,3,63,154
2,true,1:6,3,64,150
2,true,1:6,3,65,117
2,true,1:6,3,66,161
2,true,1:6,3,67,120
2,true,1:6,3,68,136
2,true,1:6,3,69,147
2,true,1:6,3,70,132
2,true,1:6,3,71,110
2,true,1:6,3,72,97
2,true,1:6,3,73,124
2,true,1:6,3,74,107
2,true,1:6,3,75,112
2,true,1:6,3,76,112
2,true,1:6,3,77,111
2,true,1:6,3,78,114
2,true,1:6,3,79,106
2,true,1:6,3,80,109
2,true,1:6,3,81,122
2,true,1:6,3,82,120
2,true,1:6,3,83,121
2,true,1:6,3,84,134
2,true,1:6,3,85,137
2,true,1:6,3,86,148
2,true,1:6,3,87,169
2,true,1:6,3,88,165
2,true,1:6,3,89,188
2,true,1:6,3,90,189
2,true,1:6,3,91,178
2,true,1:6,3,92,211
2,true,1:6,3,93,203
2,true,1:6,3,94,249
2,true,1:6,3,95,211
2,true,1:6,3,96,241
2,true,1:6,3,97,271
2,true,1:6,3,98,279
2,true,1:6,3,99,335
2,true,1:6,3,100,336
2,true,1:6,3,101,384
2,true,1:6,3,102,409
2,true,1:6,3,103,407
2,true,1:6,3,104,358
2,true,1:6,3,105,365
2,true,1:6,3,106,409
2,true,1:6,3,107,451
2,true,1:6,3,108,437
2,true,1:6,3,109,378
2,true,1:6,3,110,300
2,true,1:6,3,111,361
2,true,1:6,3,112,360
2,true,1:6,3,113,261
2,true,1:6,3,114,205
2,true,1:6,3,115,202
2,true,1:6,3,116,207
2,true,1:6,3,117,169
2,true,1:6,3,118,148
2,true,1:6,3,119,109
2,true,1:6,3,120,116
2,true,1:6,3,121,72
2,true,1:6,3,122,63
2,true,1:6,3,123,37
2,true,1:6,3,124,32
2,true,1:6,3,125,27
2,true,1:6,3,126,18
2,true,1:6,3,127,15
2,true,1:6,3,128,12
2,true,1:6,3,129,12
2,true,1:6,3,130,10
2,true,1:6,3,131,9
2,true,1:6,3,132,8
2,true,1:6,3,133,6
2,true,1:6,3,134,8
2,true,1:6,3,135,9
2,true,1:6,3,136,10
2,true,1:6,3,137,3
2,true,1:6,3,138,4
2,true,1:6,3,139,7
2,true,1:6,3,140,2
2,true,1:6,3,141,5
2,true,1:6,3,142,4
2,true,1:6,3,143,7
2,true,1:6,3,144,4
2,true,1:6,3,145,3
2,true,1:6,3,146,2
2,true,1:6,3,147,2
2,true,1:6,3,148,7
2,true,1:6,3,149,3
2,true,1:6,3,150,2
2,true,1:6,3,151,3
2,true,1:6,3,152,2
2,true,1:6,3,153,1
2,true,1:6,3,154,2
2,true,1:6,3,155,2
2,true,1:6,3,156,1
2,true,1:6,3,157,0
2,true,1:6,3,158,0
2,true,1:6,3,159,1
2,true,1:6,3,160,2
2,true,1:6,3,161,0
2,true,1:6,3,162,4
2,true,1:6,3,163,1
2,true,1:6,3,164,2
2,true,1:6,3,165,1
2,true,1:6,3,166,3
2,true,1:6,3,167,1
2,true,1:6,3,168,0
2,true,1:6,3,169,3
2,true,1:6,3,170,2
2,true,1:6,3,171,3
2,true,1:6,3,172,1
2,true,1:6,3,173,2
2,true,1:6,3,174,0
2,true,1:6,3,175,2
2,true,1:6,3,176,0
2,true,1:6,3,177,0
2,true,1:6,3,178,1
2,true,1:6,3,179,0
2,true,1:6,3,180,1
2,true,1:6,3,181,1
2,true,1:6,3,182,0
2,true,1:6,3,183,3
2,true,1:6,3,184,1
2,true,1:6,3,185,0
2,true,1:6,3,186,1
2,true,1:6,3,187,0
2,true,1:6,3,188,0
2,true,1:6,3,189,0
2,true,1:6,3,190,0
2,true,1:6,3,191,0
2,true,1:6,3,192,0
2,true,1:6,3,193,0
2,true,1:6,3,194,0
2,true,1:6,3,195,0
2,true,1:6,3,196,0
2,true,1:6,3,197,0
2,true,1:6,3,198,0
2,true,1:6,3,199,0
2,true,1:6,3,200,0
1,false,1:6,1,1,0
1,false,1:6,1,2,0
1,false,1:6,1,3,0
1,false,1:6,1,4,2
1,false,1:6,1,5,127
1,false,1:6,1,6,709
1,false,1:6,1,7,1612
1,false,1:6,1,8,2702
1,false,1:6,1,9,3253
1,false,1:6,1,10,3325
1,false,1:6,1,11,3333
1,false,1:6,1,12,2981
1,false,1:6,1,13,2534
1,false,1:6,1,14,2146
1,false,1:6,1,15,1861
1,false,1:6,1,16,1415
1,false,1:6,1,17,1237
1,false,1:6,1,18,953
1,false,1:6,1,19,731
1,false,1:6,1,20,563
1,false,1:6,1,21,465
1,false,1:6,1,22,386
1,false,1:6,1,23,296
1,false,1:6,1,24,254
1,false,1:6,1,25,203
1,false,1:6,1,26,205
1,false,1:6,1,27,149
1,false,1:6,1,28,150
1,false,1:6,1,29,135
1,false,1:6,1,30,138
1,false,1:6,1,31,101
1,false,1:6,1,32,113
1,false,1:6,1,33,113
1,false,1:6,1,34,125
1,false,1:6,1,35,136
1,false,1:6,1,36,154
1,false,1:6,1,37,196
1,false,1:6,1,38,175
1,false,1:6,1,39,146
1,false,1:6,1,40,158
1,false,1:6,1,41,153
1,false,1:6,1,42,114
1,false,1:6,1,43,114
1,false,1:6,1,44,109
1,false,1:6,1,45,96
1,false,1:6,1,46,73
1,false,1:6,1,47,88
1,false,1:6,1,48,91
1,false,1:6,1,49,57
1,false,1:6,1,50,83
1,false,1:6,1,51,77
1,false,1:6,1,52,87
1,false,1:6,1,53,92
1,false,1:6,1,54,72
1,false,1:6,1,55,87
1,false,1:6,1,56,86
1,false,1:6,1,57,66
1,false,1:6,1,58,90
1,false,1:6,1,59,80
1,false,1:6,1,60,67
1,false,1:6,1,61,70
1,false,1:6,1,62,64
1,false,1:6,1,63,56
1,false,1:6,1,64,73
1,false,1:6,1,65,71
1,false,1:6,1,66,60
1,false,1:6,1,67,71
1,false,1:6,1,68,44
1,false,1:6,1,69,71
1,false,1:6,1,70,66
1,false,1:6,1,71,69
1,false,1:6,1,72,61
1,false,1:6,1,73,62
1,false,1:6,1,74,68
1,false,1:6,1,75,62
1,false,1:6,1,76,63
1,false,1:6,1,77,76
1,false,1:6,1,78,72
1,false,1:6,1,79,69
1,false,1:6,1,80,66
1,false,1:6,1,81,92
1,false,1:6,1,82,87
1,false,1:6,1,83,84
1,false,1:6,1,84,76
1,false,1:6,1,85,93
1,false,1:6,1,86,73
1,false,1:6,1,87,83
1,false,1:6,1,88,69
1,false,1:6,1,89,89
1,false,1:6,1,90,75
1,false,1:6,1,91,76
1,false,1:6,1,92,87
1,false,1:6,1,93,104
1,false,1:6,1,94,109
1,false,1:6,1,95,83
1,false,1:6,1,96,96
1,false,1:6,1,97,87
1,false,1:6,1,98,85
1,false,1:6,1,99,86
1,false,1:6,1,100,86
1,false,1:6,1,101,71
1,false,1:6,1,102,88
1,false,1:6,1,103,90
1,false,1:6,1,104,85
1,false,1:6,1,105,67
1,false,1:6,1,106,89
1,false,1:6,1,107,75
1,false,1:6,1,108,95
1,false,1:6,1,109,102
1,false,1:6,1,110,105
1,false,1:6,1,111,143
1,false,1:6,1,112,114
1,false,1:6,1,113,121
1,false,1:6,1,114,114
1,false,1:6,1,115,127
1,false,1:6,1,116,137
1,false,1:6,1,117,112
1,false,1:6,1,118,124
1,false,1:6,1,119,139
1,false,1:6,1,120,124
1,false,1:6,1,121,138
1,false,1:6,1,122,138
1,false,1:6,1,123,162
1,false,1:6,1,124,132
1,false,1:6,1,125,138
1,false,1:6,1,126,112
1,false,1:6,1,127,96
1,false,1:6,1,128,120
1,false,1:6,1,129,119
1,false,1:6,1,130,110
1,false,1:6,1,131,95
1,false,1:6,1,132,96
1,false,1:6,1,133,94
1,false,1:6,1,134,76
1,false,1:6,1,135,85
1,false,1:6,1,136,79
1,false,1:6,1,137,67
1,false,1:6,1,138,66
1,false,1:6,1,139,45
1,false,1:6,1,140,52
1,false,1:6,1,141,36
1,false,1:6,1,142,26
1,false,1:6,1,143,24
1,false,1:6,1,144,23
1,false,1:6,1,145,26
1,false,1:6,1,146,25
1,false,1:6,1,147,24
1,false,1:6,1,148,29
1,false,1:6,1,149,38
1,false,1:6,1,150,40
1,false,1:6,1,151,60
1,false,1:6,1,152,48
1,false,1:6,1,153,58
1,false,1:6,1,154,46
1,false,1:6,1,155,27
1,false,1:6,1,156,13
1,false,1:6,1,157,17
1,false,1:6,1,158,11
1,false,1:6,1,159,8
1,false,1:6,1,160,7
1,false,1:6,1,161,6
1,false,1:6,1,162,8
1,false,1:6,1,163,5
1,false,1:6,1,164,1
1,false,1:6,1,165,3
1,false,1:6,1,166,1
1,false,1:6,1,167,3
1,false,1:6,1,168,1
1,false,1:6,1,169,4
1,false,1:6,1,170,2
1,false,1:6,1,171,1
1,false,1:6,1,172,2
1,false,1:6,1,173,0
1,false,1:6,1,174,4
1,false,1:6,1,175,2
1,false,1:6,1,176,2
1,false,1:6,1,177,1
1,false,1:6,1,178,2
1,false,1:6,1,179,0
1,false,1:6,1,180,1
1,false,1:6,1,181,3
1,false,1:6,1,182,3
1,false,1:6,1,183,0
1,false,1:6,1,184,0
1,false,1:6,1,185,1
1,false,1:6,1,186,1
1,false,1:6,1,187,4
1,false,1:6,1,188,2
1,false,1:6,1,189,1
1,false,1:6,1,190,0
1,false,1:6,1,191,0
1,false,1:6,1,192,1
1,false,1:6,1,193,0
1,false,1:6,1,194,1
1,false,1:6,1,195,1
1,false,1:6,1,196,1
1,false,1:6,1,197,0
1,false,1:6,1,198,0
1,false,1:6,1,199,0
1,false,1:6,1,200,1
2,false,1:6,1,1,0
2,false,1:6,1,2,0
2,false,1:6,1,3,0
2,false,1:6,1,4,5
2,false,1:6,1,5,236
2,false,1:6,1,6,901
2,false,1:6,1,7,1832
2,false,1:6,1,8,2647
2,false,1:6,1,9,3154
2,false,1:6,1,10,3504
2,false,1:6,1,11,3415
2,false,1:6,1,12,3195
2,false,1:6,1,13,2851
2,false,1:6,1,14,2376
2,false,1:6,1,15,1877
2,false,1:6,1,16,1527
2,false,1:6,1,17,1185
2,false,1:6,1,18,920
2,false,1:6,1,19,782
2,false,1:6,1,20,547
2,false,1:6,1,21,507
2,false,1:6,1,22,398
2,false,1:6,1,23,291
2,false,1:6,1,24,236
2,false,1:6,1,25,231
2,false,1:6,1,26,182
2,false,1:6,1,27,136
2,false,1:6,1,28,151
2,false,1:6,1,29,131
2,false,1:6,1,30,110
2,false,1:6,1,31,96
2,false,1:6,1,32,115
2,false,1:6,1,33,106
2,false,1:6,1,34,94
2,false,1:6,1,35,113
2,false,1:6,1,36,116
2,false,1:6,1,37,145
2,false,1:6,1,38,159
2,false,1:6,1,39,175
2,false,1:6,1,40,170
2,false,1:6,1,41,175
2,false,1:6,1,42,133
2,false,1:6,1,43,119
2,false,1:6,1,44,111
2,false,1:6,1,45,101
2,false,1:6,1,46,113
2,false,1:6,1,47,89
2,false,1:6,1,48,83
2,false,1:6,1,49,76
2,false,1:6,1,50,86
2,false,1:6,1,51,81
2,false,1:6,1,52,95
2,false,1:6,1,53,73
2,false,1:6,1,54,97
2,false,1:6,1,55,108
2,false,1:6,1,56,90
2,false,1:6,1,57,102
2,false,1:6,1,58,91
2,false,1:6,1,59,80
2,false,1:6,1,60,58
2,false,1:6,1,61,57
2,false,1:6,1,62,62
2,false,1:6,1,63,48
2,false,1:6,1,64,62
2,false,1:6,1,65,74
2,false,1:6,1,66,66
2,false,1:6,1,67,64
2,false,1:6,1,68,51
2,false,1:6,1,69,70
2,false,1:6,1,70,59
2,false,1:6,1,71,57
2,false,1:6,1,72,55
2,false,1:6,1,73,59
2,false,1:6,1,74,68
2,false,1:6,1,75,60
2,false,1:6,1,76,62
2,false,1:6,1,77,59
2,false,1:6,1,78,64
2,false,1:6,1,79,91
2,false,1:6,1,80,67
2,false,1:6,1,81,85
2,false,1:6,1,82,74
2,false,1:6,1,83,80
2,false,1:6,1,84,87
2,false,1:6,1,85,80
2,false,1:6,1,86,63
2,false,1:6,1,87,79
2,false,1:6,1,88,69
2,false,1:6,1,89,91
2,false,1:6,1,90,96
2,false,1:6,1,91,103
2,false,1:6,1,92,106
2,false,1:6,1,93,97
2,false,1:6,1,94,109
2,false,1:6,1,95,95
2,false,1:6,1,96,90
2,false,1:6,1,97,93
2,false,1:6,1,98,107
2,false,1:6,1,99,105
2,false,1:6,1,100,72
2,false,1:6,1,101,92
2,false,1:6,1,102,85
2,false,1:6,1,103,107
2,false,1:6,1,104,91
2,false,1:6,1,105,97
2,false,1:6,1,106,93
2,false,1:6,1,107,87
2,false,1:6,1,108,91
2,false,1:6,1,109,108
2,false,1:6,1,110,113
2,false,1:6,1,111,106
2,false,1:6,1,112,117
2,false,1:6,1,113,95
2,false,1:6,1,114,111
2,false,1:6,1,115,116
2,false,1:6,1,116,113
2,false,1:6,1,117,124
2,false,1:6,1,118,101
2,false,1:6,1,119,133
2,false,1:6,1,120,119
2,false,1:6,1,121,128
2,false,1:6,1,122,113
2,false,1:6,1,123,137
2,false,1:6,1,124,146
2,false,1:6,1,125,147
2,false,1:6,1,126,143
2,false,1:6,1,127,133
2,false,1:6,1,128,104
2,false,1:6,1,129,106
2,false,1:6,1,130,127
2,false,1:6,1,131,116
2,false,1:6,1,132,122
2,false,1:6,1,133,102
2,false,1:6,1,134,85
2,false,1:6,1,135,103
2,false,1:6,1,136,91
2,false,1:6,1,137,93
2,false,1:6,1,138,84
2,false,1:6,1,139,74
2,false,1:6,1,140,61
2,false,1:6,1,141,55
2,false,1:6,1,142,39
2,false,1:6,1,143,39
2,false,1:6,1,144,26
2,false,1:6,1,145,21
2,false,1:6,1,146,20
2,false,1:6,1,147,28
2,false,1:6,1,148,23
2,false,1:6,1,149,40
2,false,1:6,1,150,50
2,false,1:6,1,151,63
2,false,1:6,1,152,70
2,false,1:6,1,153,50
2,false,1:6,1,154,44
2,false,1:6,1,155,24
2,false,1:6,1,156,15
2,false,1:6,1,157,13
2,false,1:6,1,158,14
2,false,1:6,1,159,7
2,false,1:6,1,160,4
2,false,1:6,1,161,7
2,false,1:6,1,162,3
2,false,1:6,1,163,5
2,false,1:6,1,164,6
2,false,1:6,1,165,2
2,false,1:6,1,166,5
2,false,1:6,1,167,2
2,false,1:6,1,168,0
2,false,1:6,1,169,5
2,false,1:6,1,170,1
2,false,1:6,1,171,1
2,false,1:6,1,172,1
2,false,1:6,1,173,1
2,false,1:6,1,174,1
2,false,1:6,1,175,2
2,false,1:6,1,176,0
2,false,1:6,1,177,2
2,false,1:6,1,178,5
2,false,1:6,1,179,2
2,false,1:6,1,180,2
2,false,1:6,1,181,1
2,false,1:6,1,182,0
2,false,1:6,1,183,2
2,false,1:6,1,184,0
2,false,1:6,1,185,3
2,false,1:6,1,186,0
2,false,1:6,1,187,0
2,false,1:6,1,188,0
2,false,1:6,1,189,0
2,false,1:6,1,190,0
2,false,1:6,1,191,2
2,false,1:6,1,192,0
2,false,1:6,1,193,0
2,false,1:6,1,194,3
2,false,1:6,1,195,2
2,false,1:6,1,196,2
2,false,1:6,1,197,0
2,false,1:6,1,198,2
2,false,1:6,1,199,2
2,false,1:6,1,200,1
1,false,1:6,2,1,0
1,false,1:6,2,2,0
1,false,1:6,2,3,0
1,false,1:6,2,4,1
1,false,1:6,2,5,124
1,false,1:6,2,6,639
1,false,1:6,2,7,1627
1,false,1:6,2,8,2494
1,false,1:6,2,9,3053
1,false,1:6,2,10,3439
1,false,1:6,2,11,3398
1,false,1:6,2,12,3043
1,false,1:6,2,13,2602
1,false,1:6,2,14,2389
1,false,1:6,2,15,1860
1,false,1:6,2,16,1482
1,false,1:6,2,17,1225
1,false,1:6,2,18,1047
1,false,1:6,2,19,824
1,false,1:6,2,20,627
1,false,1:6,2,21,470
1,false,1:6,2,22,443
1,false,1:6,2,23,354
1,false,1:6,2,24,264
1,false,1:6,2,25,206
1,false,1:6,2,26,179
1,false,1:6,2,27,225
1,false,1:6,2,28,133
1,false,1:6,2,29,146
1,false,1:6,2,30,122
1,false,1:6,2,31,109
1,false,1:6,2,32,99
1,false,1:6,2,33,84
1,false,1:6,2,34,94
1,false,1:6,2,35,75
1,false,1:6,2,36,110
1,false,1:6,2,37,125
1,false,1:6,2,38,118
1,false,1:6,2,39,107
1,false,1:6,2,40,106
1,false,1:6,2,41,92
1,false,1:6,2,42,86
1,false,1:6,2,43,107
1,false,1:6,2,44,95
1,false,1:6,2,45,99
1,false,1:6,2,46,103
1,false,1:6,2,47,107
1,false,1:6,2,48,93
1,false,1:6,2,49,91
1,false,1:6,2,50,83
1,false,1:6,2,51,93
1,false,1:6,2,52,91
1,false,1:6,2,53,86
1,false,1:6,2,54,89
1,false,1:6,2,55,89
1,false,1:6,2,56,85
1,false,1:6,2,57,95
1,false,1:6,2,58,99
1,false,1:6,2,59,103
1,false,1:6,2,60,77
1,false,1:6,2,61,84
1,false,1:6,2,62,92
1,false,1:6,2,63,86
1,false,1:6,2,64,74
1,false,1:6,2,65,79
1,false,1:6,2,66,52
1,false,1:6,2,67,81
1,false,1:6,2,68,59
1,false,1:6,2,69,50
1,false,1:6,2,70,75
1,false,1:6,2,71,76
1,false,1:6,2,72,58
1,false,1:6,2,73,59
1,false,1:6,2,74,65
1,false,1:6,2,75,73
1,false,1:6,2,76,67
1,false,1:6,2,77,62
1,false,1:6,2,78,72
1,false,1:6,2,79,64
1,false,1:6,2,80,69
1,false,1:6,2,81,62
1,false,1:6,2,82,60
1,false,1:6,2,83,87
1,false,1:6,2,84,66
1,false,1:6,2,85,61
1,false,1:6,2,86,71
1,false,1:6,2,87,90
1,false,1:6,2,88,71
1,false,1:6,2,89,87
1,false,1:6,2,90,103
1,false,1:6,2,91,96
1,false,1:6,2,92,78
1,false,1:6,2,93,94
1,false,1:6,2,94,91
1,false,1:6,2,95,95
1,false,1:6,2,96,75
1,false,1:6,2,97,89
1,false,1:6,2,98,86
1,false,1:6,2,99,87
1,false,1:6,2,100,82
1,false,1:6,2,101,93
1,false,1:6,2,102,82
1,false,1:6,2,103,95
1,false,1:6,2,104,91
1,false,1:6,2,105,82
1,false,1:6,2,106,77
1,false,1:6,2,107,79
1,false,1:6,2,108,91
1,false,1:6,2,109,92
1,false,1:6,2,110,95
1,false,1:6,2,111,94
1,false,1:6,2,112,92
1,false,1:6,2,113,91
1,false,1:6,2,114,85
1,false,1:6,2,115,100
1,false,1:6,2,116,93
1,false,1:6,2,117,109
1,false,1:6,2,118,117
1,false,1:6,2,119,115
1,false,1:6,2,120,153
1,false,1:6,2,121,121
1,false,1:6,2,122,151
1,false,1:6,2,123,138
1,false,1:6,2,124,144
1,false,1:6,2,125,118
1,false,1:6,2,126,123
1,false,1:6,2,127,134
1,false,1:6,2,128,128
1,false,1:6,2,129,114
1,false,1:6,2,130,119
1,false,1:6,2,131,93
1,false,1:6,2,132,76
1,false,1:6,2,133,104
1,false,1:6,2,134,116
1,false,1:6,2,135,107
1,false,1:6,2,136,97
1,false,1:6,2,137,81
1,false,1:6,2,138,104
1,false,1:6,2,139,51
1,false,1:6,2,140,63
1,false,1:6,2,141,33
1,false,1:6,2,142,36
1,false,1:6,2,143,30
1,false,1:6,2,144,33
1,false,1:6,2,145,23
1,false,1:6,2,146,20
1,false,1:6,2,147,23
1,false,1:6,2,148,37
1,false,1:6,2,149,53
1,false,1:6,2,150,69
1,false,1:6,2,151,71
1,false,1:6,2,152,60
1,false,1:6,2,153,45
1,false,1:6,2,154,31
1,false,1:6,2,155,27
1,false,1:6,2,156,16
1,false,1:6,2,157,8
1,false,1:6,2,158,8
1,false,1:6,2,159,2
1,false,1:6,2,160,4
1,false,1:6,2,161,11
1,false,1:6,2,162,5
1,false,1:6,2,163,1
1,false,1:6,2,164,3
1,false,1:6,2,165,4
1,false,1:6,2,166,2
1,false,1:6,2,167,2
1,false,1:6,2,168,0
1,false,1:6,2,169,4
1,false,1:6,2,170,3
1,false,1:6,2,171,3
1,false,1:6,2,172,2
1,false,1:6,2,173,3
1,false,1:6,2,174,0
1,false,1:6,2,175,2
1,false,1:6,2,176,1
1,false,1:6,2,177,3
1,false,1:6,2,178,0
1,false,1:6,2,179,1
1,false,1:6,2,180,3
1,false,1:6,2,181,0
1,false,1:6,2,182,0
1,false,1:6,2,183,1
1,false,1:6,2,184,1
1,false,1:6,2,185,2
1,false,1:6,2,186,1
1,false,1:6,2,187,1
1,false,1:6,2,188,0
1,false,1:6,2,189,1
1,false,1:6,2,190,1
1,false,1:6,2,191,1
1,false,1:6,2,192,0
1,false,1:6,2,193,1
1,false,1:6,2,194,0
1,false,1:6,2,195,2
1,false,1:6,2,196,1
1,false,1:6,2,197,0
1,false,1:6,2,198,1
1,false,1:6,2,199,1
1,false,1:6,2,200,0
2,false,1:6,2,1,0
2,false,1:6,2,2,0
2,false,1:6,2,3,0
2,false,1:6,2,4,4
2,false,1:6,2,5,238
2,false,1:6,2,6,942
2,false,1:6,2,7,1874
2,false,1:6,2,8,2806
2,false,1:6,2,9,3249
2,false,1:6,2,10,3344
2,false,1:6,2,11,3334
2,false,1:6,2,12,3212
2,false,1:6,2,13,2706
2,false,1:6,2,14,2344
2,false,1:6,2,15,1936
2,false,1:6,2,16,1539
2,false,1:6,2,17,1226
2,false,1:6,2,18,991
2,false,1:6,2,19,737
2,false,1:6,2,20,616
2,false,1:6,2,21,534
2,false,1:6,2,22,429
2,false,1:6,2,23,331
2,false,1:6,2,24,268
2,false,1:6,2,25,213
2,false,1:6,2,26,193
2,false,1:6,2,27,159
2,false,1:6,2,28,133
2,false,1:6,2,29,139
2,false,1:6,2,30,133
2,false,1:6,2,31,112
2,false,1:6,2,32,105
2,false,1:6,2,33,103
2,false,1:6,2,34,81
2,false,1:6,2,35,83
2,false,1:6,2,36,97
2,false,1:6,2,37,99
2,false,1:6,2,38,120
2,false,1:6,2,39,105
2,false,1:6,2,40,122
2,false,1:6,2,41,89
2,false,1:6,2,42,94
2,false,1:6,2,43,98
2,false,1:6,2,44,97
2,false,1:6,2,45,98
2,false,1:6,2,46,105
2,false,1:6,2,47,119
2,false,1:6,2,48,97
2,false,1:6,2,49,104
2,false,1:6,2,50,95
2,false,1:6,2,51,87
2,false,1:6,2,52,89
2,false,1:6,2,53,95
2,false,1:6,2,54,84
2,false,1:6,2,55,80
2,false,1:6,2,56,87
2,false,1:6,2,57,113
2,false,1:6,2,58,99
2,false,1:6,2,59,80
2,false,1:6,2,60,62
2,false,1:6,2,61,87
2,false,1:6,2,62,77
2,false,1:6,2,63,77
2,false,1:6,2,64,59
2,false,1:6,2,65,80
2,false,1:6,2,66,65
2,false,1:6,2,67,64
2,false,1:6,2,68,57
2,false,1:6,2,69,65
2,false,1:6,2,70,51
2,false,1:6,2,71,66
2,false,1:6,2,72,60
2,false,1:6,2,73,65
2,false,1:6,2,74,64
2,false,1:6,2,75,62
2,false,1:6,2,76,56
2,false,1:6,2,77,65
2,false,1:6,2,78,52
2,false,1:6,2,79,54
2,false,1:6,2,80,72
2,false,1:6,2,81,62
2,false,1:6,2,82,65
2,false,1:6,2,83,78
2,false,1:6,2,84,74
2,false,1:6,2,85,78
2,false,1:6,2,86,74
2,false,1:6,2,87,69
2,false,1:6,2,88,74
2,false,1:6,2,89,96
2,false,1:6,2,90,100
2,false,1:6,2,91,92
2,false,1:6,2,92,85
2,false,1:6,2,93,82
2,false,1:6,2,94,92
2,false,1:6,2,95,90
2,false,1:6,2,96,103
2,false,1:6,2,97,82
2,false,1:6,2,98,89
2,false,1:6,2,99,65
2,false,1:6,2,100,83
2,false,1:6,2,101,103
2,false,1:6,2,102,95
2,false,1:6,2,103,87
2,false,1:6,2,104,73
2,false,1:6,2,105,91
2,false,1:6,2,106,69
2,false,1:6,2,107,69
2,false,1:6,2,108,86
2,false,1:6,2,109,82
2,false,1:6,2,110,107
2,false,1:6,2,111,73
2,false,1:6,2,112,113
2,false,1:6,2,113,96
2,false,1:6,2,114,108
2,false,1:6,2,115,90
2,false,1:6,2,116,108
2,false,1:6,2,117,119
2,false,1:6,2,118,114
2,false,1:6,2,119,138
2,false,1:6,2,120,131
2,false,1:6,2,121,117
2,false,1:6,2,122,118
2,false,1:6,2,123,146
2,false,1:6,2,124,111
2,false,1:6,2,125,144
2,false,1:6,2,126,121
2,false,1:6,2,127,135
2,false,1:6,2,128,138
2,false,1:6,2,129,99
2,false,1:6,2,130,130
2,false,1:6,2,131,117
2,false,1:6,2,132,114
2,false,1:6,2,133,92
2,false,1:6,2,134,103
2,false,1:6,2,135,99
2,false,1:6,2,136,91
2,false,1:6,2,137,87
2,false,1:6,2,138,87
2,false,1:6,2,139,65
2,false,1:6,2,140,55
2,false,1:6,2,141,73
2,false,1:6,2,142,43
2,false,1:6,2,143,43
2,false,1:6,2,144,37
2,false,1:6,2,145,19
2,false,1:6,2,146,34
2,false,1:6,2,147,23
2,false,1:6,2,148,30
2,false,1:6,2,149,36
2,false,1:6,2,150,73
2,false,1:6,2,151,65
2,false,1:6,2,152,62
2,false,1:6,2,153,45
2,false,1:6,2,154,33
2,false,1:6,2,155,34
2,false,1:6,2,156,14
2,false,1:6,2,157,17
2,false,1:6,2,158,10
2,false,1:6,2,159,7
2,false,1:6,2,160,5
2,false,1:6,2,161,6
2,false,1:6,2,162,4
2,false,1:6,2,163,6
2,false,1:6,2,164,4
2,false,1:6,2,165,1
2,false,1:6,2,166,1
2,false,1:6,2,167,4
2,false,1:6,2,168,1
2,false,1:6,2,169,2
2,false,1:6,2,170,5
2,false,1:6,2,171,4
2,false,1:6,2,172,4
2,false,1:6,2,173,0
2,false,1:6,2,174,2
2,false,1:6,2,175,2
2,false,1:6,2,176,3
2,false,1:6,2,177,1
2,false,1:6,2,178,1
2,false,1:6,2,179,2
2,false,1:6,2,180,0
2,false,1:6,2,181,3
2,false,1:6,2,182,4
2,false,1:6,2,183,1
2,false,1:6,2,184,1
2,false,1:6,2,185,3
2,false,1:6,2,186,2
2,false,1:6,2,187,1
2,false,1:6,2,188,1
