client,mw,sharded,ratio,latency,weight
2,1,false,1:6,8,0
2,1,false,1:6,9,0
2,1,false,1:6,10,0.48
2,1,false,1:6,11,1.81
2,1,false,1:6,12,4.079999999999999
2,1,false,1:6,13,7.870000000000001
2,1,false,1:6,14,11.510000000000002
2,1,false,1:6,15,15.179999999999998
2,1,false,1:6,16,17.47
2,1,false,1:6,17,19.009999999999998
2,1,false,1:6,18,18.3
2,1,false,1:6,19,17.750000000000004
2,1,false,1:6,20,15.599999999999994
2,1,false,1:6,21,13.810000000000002
2,1,false,1:6,22,12.300000000000004
2,1,false,1:6,23,10.54
2,1,false,1:6,24,8.280000000000001
2,1,false,1:6,25,7.399999999999999
2,1,false,1:6,26,6.509999999999998
2,1,false,1:6,27,4.800000000000004
2,1,false,1:6,28,3.9599999999999937
2,1,false,1:6,29,3.6999999999999886
2,1,false,1:6,30,2.720000000000013
2,1,false,1:6,31,2.700000000000003
2,1,false,1:6,32,2.239999999999995
2,1,false,1:6,33,1.8200000000000074
2,1,false,1:6,34,1.6299999999999955
2,1,false,1:6,35,1.4599999999999937
2,1,false,1:6,36,1.3300000000000125
2,1,false,1:6,37,1.3000000000000114
2,1,false,1:6,38,1.1199999999999903
2,1,false,1:6,39,0.9099999999999824
2,1,false,1:6,40,1.1000000000000085
2,1,false,1:6,41,0.9100000000000108
2,1,false,1:6,42,1.039999999999992
2,1,false,1:6,43,1.2800000000000011
2,1,false,1:6,44,1.1799999999999926
2,1,false,1:6,45,1.1700000000000017
2,1,false,1:6,46,1.210000000000008
2,1,false,1:6,47,1.1499999999999915
2,1,false,1:6,48,0.8600000000000136
2,1,false,1:6,49,1.039999999999992
2,1,false,1:6,50,0.8900000000000006
2,1,false,1:6,51,0.8700000000000045
2,1,false,1:6,52,0.9500000000000028
2,1,false,1:6,53,0.799999999999983
2,1,false,1:6,54,0.8100000000000023
2,1,false,1:6,55,0.7000000000000028
2,1,false,1:6,56,0.7000000000000028
2,1,false,1:6,57,0.8599999999999994
2,1,false,1:6,58,0.8499999999999943
2,1,false,1:6,59,0.5499999999999972
2,1,false,1:6,60,0.5700000000000074
2,1,false,1:6,61,0.730000000000004
2,1,false,1:6,62,0.6599999999999824
2,1,false,1:6,63,0.6300000000000097
2,1,false,1:6,64,0.6100000000000136
2,1,false,1:6,65,0.6400000000000006
2,1,false,1:6,66,0.7099999999999937
2,1,false,1:6,67,0.5799999999999841
2,1,false,1:6,68,0.6700000000000159
2,1,false,1:6,69,0.4899999999999949
2,1,false,1:6,70,0.5400000000000063
2,1,false,1:6,71,0.47999999999998977
2,1,false,1:6,72,0.5900000000000176
2,1,false,1:6,73,0.45999999999999375
2,1,false,1:6,74,0.4199999999999875
2,1,false,1:6,75,0.519999999999996
2,1,false,1:6,76,0.4300000000000068
2,1,false,1:6,77,0.5400000000000063
2,1,false,1:6,78,0.539999999999992
2,1,false,1:6,79,0.5300000000000011
2,1,false,1:6,80,0.6000000000000085
2,1,false,1:6,81,0.46999999999999886
2,1,false,1:6,82,0.5999999999999943
2,1,false,1:6,83,0.5300000000000011
2,1,false,1:6,84,0.5499999999999972
2,1,false,1:6,85,0.6000000000000227
2,1,false,1:6,86,0.5599999999999739
2,1,false,1:6,87,0.47999999999998977
2,1,false,1:6,88,0.7100000000000222
2,1,false,1:6,89,0.5599999999999881
2,1,false,1:6,90,0.6400000000000006
2,1,false,1:6,91,0.6100000000000136
2,1,false,1:6,92,0.4899999999999949
2,1,false,1:6,93,0.5100000000000051
2,1,false,1:6,94,0.5399999999999778
2,1,false,1:6,95,0.8100000000000165
2,1,false,1:6,96,0.789999999999992
2,1,false,1:6,97,0.700000000000017
2,1,false,1:6,98,0.5199999999999818
2,1,false,1:6,99,0.5799999999999983
2,1,false,1:6,100,0.5799999999999983
3,1,false,1:6,1,0
3,1,false,1:6,2,0
3,1,false,1:6,3,0
3,1,false,1:6,4,0
3,1,false,1:6,5,0
3,1,false,1:6,6,0
3,1,false,1:6,7,0
3,1,false,1:6,8,0.0
3,1,false,1:6,9,0.12
3,1,false,1:6,10,2.0100000000000007
3,1,false,1:6,11,4.73
3,1,false,1:6,12,8.91
3,1,false,1:6,13,13.98
3,1,false,1:6,14,17.85
3,1,false,1:6,15,19.65
3,1,false,1:6,16,20.48
3,1,false,1:6,17,19.849999999999998
3,1,false,1:6,18,18.330000000000005
3,1,false,1:6,19,16.560000000000002
3,1,false,1:6,20,14.299999999999997
3,1,false,1:6,21,11.759999999999998
3,1,false,1:6,22,9.879999999999995
3,1,false,1:6,23,8.300000000000004
3,1,false,1:6,24,6.300000000000004
3,1,false,1:6,25,4.999999999999986
3,1,false,1:6,26,4.570000000000007
3,1,false,1:6,27,3.6299999999999955
3,1,false,1:6,28,2.990000000000009
3,1,false,1:6,29,2.4099999999999966
3,1,false,1:6,30,2.0799999999999983
3,1,false,1:6,31,1.710000000000008
3,1,false,1:6,32,1.3999999999999915
3,1,false,1:6,33,1.25
3,1,false,1:6,34,1.2800000000000011
3,1,false,1:6,35,1.1799999999999926
3,1,false,1:6,36,0.9300000000000068
3,1,false,1:6,37,0.8700000000000045
3,1,false,1:6,38,0.7999999999999972
3,1,false,1:6,39,0.7600000000000051
3,1,false,1:6,40,0.7499999999999858
3,1,false,1:6,41,0.9200000000000159
3,1,false,1:6,42,1.0199999999999818
3,1,false,1:6,43,1.0500000000000114
3,1,false,1:6,44,1.0999999999999943
3,1,false,1:6,45,0.980000000000004
3,1,false,1:6,46,0.9300000000000068
3,1,false,1:6,47,0.769999999999996
3,1,false,1:6,48,0.789999999999992
3,1,false,1:6,49,0.8400000000000034
3,1,false,1:6,50,0.7199999999999989
3,1,false,1:6,51,0.8100000000000023
3,1,false,1:6,52,0.8200000000000074
3,1,false,1:6,53,0.5699999999999932
3,1,false,1:6,54,0.6599999999999966
3,1,false,1:6,55,0.710000000000008
3,1,false,1:6,56,0.5999999999999943
3,1,false,1:6,57,0.7000000000000028
3,1,false,1:6,58,0.6400000000000006
3,1,false,1:6,59,0.5600000000000023
3,1,false,1:6,60,0.5600000000000023
3,1,false,1:6,61,0.569999999999979
3,1,false,1:6,62,0.4800000000000182
3,1,false,1:6,63,0.6499999999999915
3,1,false,1:6,64,0.6300000000000239
3,1,false,1:6,65,0.5799999999999841
3,1,false,1:6,66,0.5100000000000051
3,1,false,1:6,67,0.4999999999999858
3,1,false,1:6,68,0.5700000000000074
3,1,false,1:6,69,0.5700000000000074
3,1,false,1:6,70,0.5300000000000011
3,1,false,1:6,71,0.5999999999999943
3,1,false,1:6,72,0.47999999999998977
3,1,false,1:6,73,0.5100000000000051
3,1,false,1:6,74,0.39000000000000057
3,1,false,1:6,75,0.519999999999996
3,1,false,1:6,76,0.4300000000000068
3,1,false,1:6,77,0.46999999999999886
3,1,false,1:6,78,0.5300000000000011
3,1,false,1:6,79,0.5300000000000011
3,1,false,1:6,80,0.5400000000000063
3,1,false,1:6,81,0.6199999999999903
3,1,false,1:6,82,0.45999999999999375
3,1,false,1:6,83,0.5600000000000023
3,1,false,1:6,84,0.4300000000000068
3,1,false,1:6,85,0.6000000000000085
3,1,false,1:6,86,0.44999999999998863
3,1,false,1:6,87,0.4300000000000068
3,1,false,1:6,88,0.5
3,1,false,1:6,89,0.47999999999998977
3,1,false,1:6,90,0.539999999999992
3,1,false,1:6,91,0.5700000000000074
3,1,false,1:6,92,0.46999999999999886
3,1,false,1:6,93,0.6200000000000188
3,1,false,1:6,94,0.6399999999999864
3,1,false,1:6,95,0.6299999999999812
3,1,false,1:6,96,0.6100000000000136
3,1,false,1:6,97,0.5799999999999983
3,1,false,1:6,98,0.6500000000000057
3,1,false,1:6,99,0.5900000000000034
3,1,false,1:6,100,0.5900000000000034
1,2,false,1:6,1,0
1,2,false,1:6,2,0
1,2,false,1:6,3,0
1,2,false,1:6,4,0
1,2,false,1:6,5,0
1,2,false,1:6,6,0
1,2,false,1:6,7,0
1,2,false,1:6,8,0
1,2,false,1:6,9,0.06
1,2,false,1:6,10,1.6000000000000003
1,2,false,1:6,11,3.6100000000000003
1,2,false,1:6,12,7.68
1,2,false,1:6,13,11.7
1,2,false,1:6,14,15.910000000000002
1,2,false,1:6,15,18.21
1,2,false,1:6,16,20.459999999999997
1,2,false,1:6,17,20.150000000000002
1,2,false,1:6,18,18.099999999999998
1,2,false,1:6,19,17.410000000000004
1,2,false,1:6,20,15.909999999999997
1,2,false,1:6,21,13.120000000000005
1,2,false,1:6,22,10.5
1,2,false,1:6,23,8.719999999999992
1,2,false,1:6,24,7.049999999999997
1,2,false,1:6,25,5.97000000000002
1,2,false,1:6,26,4.769999999999982
1,2,false,1:6,27,3.6500000000000057
1,2,false,1:6,28,3.200000000000003
1,2,false,1:6,29,2.5700000000000074
1,2,false,1:6,30,2.079999999999984
1,2,false,1:6,31,1.8500000000000085
1,2,false,1:6,32,1.6999999999999886
1,2,false,1:6,33,1.4399999999999977
1,2,false,1:6,34,1.190000000000012
1,2,false,1:6,35,1.1200000000000045
1,2,false,1:6,36,0.9099999999999966
1,2,false,1:6,37,0.8399999999999892
1,2,false,1:6,38,0.8800000000000097
1,2,false,1:6,39,0.8500000000000085
1,2,false,1:6,40,0.769999999999996
1,2,false,1:6,41,0.7599999999999909
1,2,false,1:6,42,0.8600000000000136
1,2,false,1:6,43,0.980000000000004
1,2,false,1:6,44,0.8999999999999915
1,2,false,1:6,45,1.2700000000000102
1,2,false,1:6,46,0.9999999999999858
1,2,false,1:6,47,1.009999999999991
1,2,false,1:6,48,0.9099999999999966
1,2,false,1:6,49,0.9500000000000028
1,2,false,1:6,50,0.7600000000000051
1,2,false,1:6,51,0.7999999999999972
1,2,false,1:6,52,0.8000000000000114
1,2,false,1:6,53,0.7000000000000028
1,2,false,1:6,54,0.7900000000000063
1,2,false,1:6,55,0.7399999999999949
1,2,false,1:6,56,0.6599999999999966
1,2,false,1:6,57,0.6199999999999903
1,2,false,1:6,58,0.7099999999999937
1,2,false,1:6,59,0.6500000000000199
1,2,false,1:6,60,0.5599999999999881
1,2,false,1:6,61,0.6400000000000148
1,2,false,1:6,62,0.7399999999999949
1,2,false,1:6,63,0.6099999999999852
1,2,false,1:6,64,0.6700000000000017
1,2,false,1:6,65,0.6300000000000097
1,2,false,1:6,66,0.46000000000000796
1,2,false,1:6,67,0.5199999999999818
1,2,false,1:6,68,0.6000000000000085
1,2,false,1:6,69,0.480000000000004
1,2,false,1:6,70,0.46999999999998465
1,2,false,1:6,71,0.46000000000000796
1,2,false,1:6,72,0.46999999999999886
1,2,false,1:6,73,0.46999999999999886
1,2,false,1:6,74,0.44000000000001194
1,2,false,1:6,75,0.37999999999998124
1,2,false,1:6,76,0.37000000000000455
1,2,false,1:6,77,0.480000000000004
1,2,false,1:6,78,0.4300000000000068
1,2,false,1:6,79,0.46999999999999886
1,2,false,1:6,80,0.46999999999999886
1,2,false,1:6,81,0.4899999999999949
1,2,false,1:6,82,0.4999999999999858
1,2,false,1:6,83,0.46000000000000796
1,2,false,1:6,84,0.4200000000000159
1,2,false,1:6,85,0.4999999999999858
1,2,false,1:6,86,0.4700000000000131
1,2,false,1:6,87,0.4899999999999949
1,2,false,1:6,88,0.519999999999996
1,2,false,1:6,89,0.6099999999999994
1,2,false,1:6,90,0.5300000000000153
1,2,false,1:6,91,0.4399999999999977
1,2,false,1:6,92,0.45999999999997954
1,2,false,1:6,93,0.4900000000000091
1,2,false,1:6,94,0.7000000000000028
1,2,false,1:6,95,0.5
1,2,false,1:6,96,0.5599999999999881
1,2,false,1:6,97,0.6800000000000068
1,2,false,1:6,98,0.5899999999999892
1,2,false,1:6,99,0.6900000000000119
1,2,false,1:6,100,0.6900000000000119
2,2,false,1:6,1,0
2,2,false,1:6,2,0
2,2,false,1:6,3,0
2,2,false,1:6,4,0
2,2,false,1:6,5,0
2,2,false,1:6,6,0
2,2,false,1:6,7,0
2,2,false,1:6,8,0
2,2,false,1:6,9,0.08
2,2,false,1:6,10,1.37
2,2,false,1:6,11,3.66
2,2,false,1:6,12,6.84
2,2,false,1:6,13,10.84
2,2,false,1:6,14,14.509999999999998
2,2,false,1:6,15,17.04
2,2,false,1:6,16,18.709999999999997
2,2,false,1:6,17,19.560000000000002
2,2,false,1:6,18,18.619999999999997
2,2,false,1:6,19,17.71
2,2,false,1:6,20,15.089999999999996
2,2,false,1:6,21,13.340000000000003
2,2,false,1:6,22,11.530000000000008
2,2,false,1:6,23,9.71
2,2,false,1:6,24,7.289999999999992
2,2,false,1:6,25,5.950000000000003
2,2,false,1:6,26,5.410000000000004
2,2,false,1:6,27,4.3999999999999915
2,2,false,1:6,28,3.3599999999999994
2,2,false,1:6,29,2.960000000000008
2,2,false,1:6,30,2.499999999999986
2,2,false,1:6,31,2.180000000000007
2,2,false,1:6,32,1.8599999999999994
2,2,false,1:6,33,1.8100000000000023
2,2,false,1:6,34,1.5100000000000051
2,2,false,1:6,35,1.3499999999999943
2,2,false,1:6,36,1.0600000000000023
2,2,false,1:6,37,0.8200000000000074
2,2,false,1:6,38,0.9999999999999858
2,2,false,1:6,39,0.9300000000000068
2,2,false,1:6,40,0.769999999999996
2,2,false,1:6,41,0.8600000000000136
2,2,false,1:6,42,0.8499999999999943
2,2,false,1:6,43,0.8699999999999903
2,2,false,1:6,44,1.1099999999999994
2,2,false,1:6,45,1.0000000000000142
2,2,false,1:6,46,1.019999999999996
2,2,false,1:6,47,1.039999999999992
2,2,false,1:6,48,0.8399999999999892
2,2,false,1:6,49,0.7700000000000102
2,2,false,1:6,50,0.9000000000000199
2,2,false,1:6,51,0.9099999999999966
2,2,false,1:6,52,0.799999999999983
2,2,false,1:6,53,0.6500000000000199
2,2,false,1:6,54,0.8099999999999739
2,2,false,1:6,55,0.7700000000000102
2,2,false,1:6,56,0.75
2,2,false,1:6,57,0.6400000000000006
2,2,false,1:6,58,0.6099999999999994
2,2,false,1:6,59,0.6599999999999966
2,2,false,1:6,60,0.5
2,2,false,1:6,61,0.6600000000000108
2,2,false,1:6,62,0.7199999999999989
2,2,false,1:6,63,0.6899999999999977
2,2,false,1:6,64,0.6099999999999994
2,2,false,1:6,65,0.519999999999996
2,2,false,1:6,66,0.5499999999999972
2,2,false,1:6,67,0.5600000000000023
2,2,false,1:6,68,0.5300000000000011
2,2,false,1:6,69,0.5300000000000011
2,2,false,1:6,70,0.45999999999999375
2,2,false,1:6,71,0.5300000000000011
2,2,false,1:6,72,0.6499999999999915
2,2,false,1:6,73,0.5200000000000244
2,2,false,1:6,74,0.5099999999999909
2,2,false,1:6,75,0.4099999999999966
2,2,false,1:6,76,0.5300000000000011
2,2,false,1:6,77,0.39000000000000057
2,2,false,1:6,78,0.4899999999999949
2,2,false,1:6,79,0.4700000000000131
2,2,false,1:6,80,0.5099999999999909
2,2,false,1:6,81,0.4299999999999926
2,2,false,1:6,82,0.39000000000000057
2,2,false,1:6,83,0.5
2,2,false,1:6,84,0.4399999999999977
2,2,false,1:6,85,0.5700000000000074
2,2,false,1:6,86,0.46000000000000796
2,2,false,1:6,87,0.519999999999996
2,2,false,1:6,88,0.5300000000000011
2,2,false,1:6,89,0.5299999999999869
2,2,false,1:6,90,0.44000000000001194
2,2,false,1:6,91,0.6300000000000097
2,2,false,1:6,92,0.5599999999999881
2,2,false,1:6,93,0.5599999999999881
2,2,false,1:6,94,0.5900000000000176
2,2,false,1:6,95,0.5999999999999801
2,2,false,1:6,96,0.6500000000000057
2,2,false,1:6,97,0.710000000000008
2,2,false,1:6,98,0.5400000000000063
2,2,false,1:6,99,0.6999999999999886
2,2,false,1:6,100,0.6999999999999886
3,2,false,1:6,1,0
3,2,false,1:6,2,0
3,2,false,1:6,3,0
3,2,false,1:6,4,0
3,2,false,1:6,5,0
3,2,false,1:6,6,0
3,2,false,1:6,7,0
3,2,false,1:6,8,0.0
3,2,false,1:6,9,0.25000000000000006
3,2,false,1:6,10,3.149999999999999
3,2,false,1:6,11,6.32
3,2,false,1:6,12,10.52
3,2,false,1:6,13,16.05
3,2,false,1:6,14,19.23
3,2,false,1:6,15,20.88
3,2,false,1:6,16,20.259999999999998
3,2,false,1:6,17,20.090000000000003
3,2,false,1:6,18,18.230000000000004
3,2,false,1:6,19,15.219999999999999
3,2,false,1:6,20,13.579999999999991
3,2,false,1:6,21,11.670000000000009
3,2,false,1:6,22,9.309999999999995
3,2,false,1:6,23,6.980000000000004
3,2,false,1:6,24,5.9099999999999895
3,2,false,1:6,25,4.850000000000023
3,2,false,1:6,26,4.030000000000001
3,2,false,1:6,27,3.029999999999987
3,2,false,1:6,28,2.6399999999999864
3,2,false,1:6,29,2.1500000000000057
3,2,false,1:6,30,1.8600000000000136
3,2,false,1:6,31,1.6599999999999966
3,2,false,1:6,32,1.289999999999992
3,2,false,1:6,33,1.3900000000000006
3,2,false,1:6,34,1.0300000000000011
3,2,false,1:6,35,0.9400000000000119
3,2,false,1:6,36,0.8899999999999864
3,2,false,1:6,37,0.9100000000000108
3,2,false,1:6,38,0.6999999999999886
3,2,false,1:6,39,0.7999999999999972
3,2,false,1:6,40,0.6700000000000159
3,2,false,1:6,41,0.9299999999999926
3,2,false,1:6,42,0.8099999999999881
3,2,false,1:6,43,0.8500000000000085
3,2,false,1:6,44,1.0600000000000023
3,2,false,1:6,45,1.1099999999999994
3,2,false,1:6,46,1.0
3,2,false,1:6,47,0.7800000000000011
3,2,false,1:6,48,0.9099999999999966
3,2,false,1:6,49,0.8700000000000045
3,2,false,1:6,50,0.7499999999999858
3,2,false,1:6,51,0.9200000000000159
3,2,false,1:6,52,0.6200000000000045
3,2,false,1:6,53,0.7499999999999858
3,2,false,1:6,54,0.6700000000000017
3,2,false,1:6,55,0.7000000000000028
3,2,false,1:6,56,0.6400000000000006
3,2,false,1:6,57,0.519999999999996
3,2,false,1:6,58,0.5400000000000063
3,2,false,1:6,59,0.6699999999999875
3,2,false,1:6,60,0.6400000000000148
3,2,false,1:6,61,0.6099999999999994
3,2,false,1:6,62,0.5900000000000034
3,2,false,1:6,63,0.46999999999999886
3,2,false,1:6,64,0.5799999999999983
3,2,false,1:6,65,0.5999999999999943
3,2,false,1:6,66,0.5500000000000114
3,2,false,1:6,67,0.4899999999999807
3,2,false,1:6,68,0.5400000000000063
3,2,false,1:6,69,0.45999999999999375
3,2,false,1:6,70,0.44000000000001194
3,2,false,1:6,71,0.4299999999999926
3,2,false,1:6,72,0.45000000000000284
3,2,false,1:6,73,0.4899999999999949
3,2,false,1:6,74,0.4000000000000057
3,2,false,1:6,75,0.3999999999999915
3,2,false,1:6,76,0.4200000000000017
3,2,false,1:6,77,0.4200000000000159
3,2,false,1:6,78,0.38999999999998636
3,2,false,1:6,79,0.46000000000000796
3,2,false,1:6,80,0.519999999999996
3,2,false,1:6,81,0.4200000000000017
3,2,false,1:6,82,0.519999999999996
3,2,false,1:6,83,0.5300000000000153
3,2,false,1:6,84,0.5599999999999881
3,2,false,1:6,85,0.45000000000000284
3,2,false,1:6,86,0.5600000000000023
3,2,false,1:6,87,0.4299999999999926
3,2,false,1:6,88,0.4700000000000131
3,2,false,1:6,89,0.47999999999998977
3,2,false,1:6,90,0.5100000000000051
3,2,false,1:6,91,0.4399999999999977
3,2,false,1:6,92,0.45000000000000284
3,2,false,1:6,93,0.539999999999992
3,2,false,1:6,94,0.6099999999999994
3,2,false,1:6,95,0.6700000000000017
3,2,false,1:6,96,0.6800000000000068
3,2,false,1:6,97,0.5
3,2,false,1:6,98,0.6099999999999994
3,2,false,1:6,99,0.6000000000000085
3,2,false,1:6,100,0.6000000000000085
